fighter_id,fighter_name,fighter_nationality,fighter_club_id,fighter_club_name,fighter_url
14718,Thomas Varlet,France,460,Le Chapitre des Armes,/fighters/details/14718/
5155,Thomas Wagamon,United States,463,The HEMA Club at VCU,/fighters/details/5155/
10457,Thomas Walkeden,United Kingdom,1076,Smart HEMA Clubs,/fighters/details/10457/
11011,Thomas Wall,United States,1077,Montgomery County Historical Fencing,/fighters/details/11011/
8842,Thomas Wellburn,United Kingdom,521,Southampton Historical Fencing,/fighters/details/8842/
7424,Thomas Werner,Germany,926,Quinque Verba,/fighters/details/7424/
7461,Thomas Wilkinson,Germany,263,Europäische Schwertkunst,/fighters/details/7461/
8728,Thor Jonsson,United States,360,Ochs America,/fighters/details/8728/
6443,Thora Jensdottir,Canada,153,The Forge: Western Martial Arts,/fighters/details/6443/
10782,Thorin Incorvaia,Malta,1315,MERCS Malta,/fighters/details/10782/
523,Thorsteinn Thorarensen,Iceland,3,Bergen HEMA,/fighters/details/523/
3583,Thorsten Bilges,Germany,271,Historisches Schwertfechten Nordhessen,/fighters/details/3583/
14409,Ti Chien,Taiwan,1028,Truth Exploring,/fighters/details/14409/
5558,Tiago Lima,Brazil,1050,Arquearia e Combate Medieval - SCAM,/fighters/details/5558/
6830,Tiago Ramos,Portugal,829,Roteiro da Época,/fighters/details/6830/
8477,Tianhao Li,China,1038,Nanjing Axon Martial Arts,/fighters/details/8477/
8465,Tianlin Ding,China,1059,Hangzhou Historical Martial Arts Association,/fighters/details/8465/
7477,Tibor Szebényi,Hungary,935,Georgikon Szablya Kör,/fighters/details/7477/
7974,Tibor Tarcsay,Hungary,56,Ars Ensis,/fighters/details/7974/
9372,Tibor Zsolt Nagy,Hungary,291,Kard Rendje ViSE,/fighters/details/9372/
270,Tiby Kantrowitz,United States,43,New York Historical Fencing Association,/fighters/details/270/
7946,Tiernan Griesel,United States,46,Wisconsin Historical Fencing Association,/fighters/details/7946/
1813,Ties van Loon,NA,NA,NA,/fighters/details/1813/
1651,Tiffany Ho,United States,NA,NA,/fighters/details/1651/
6484,Tiffany Ringuette,United States,116,Ordo Procinctus,/fighters/details/6484/
11626,Tiffany Shi,United States,654,Queen City Sword Guild,/fighters/details/11626/
12229,Tigran Gzoghyan,Poland,502,Akademia Szermierzy,/fighters/details/12229/
11718,Tigrane Tchamitchian,France,363,Frères d'AMHE,/fighters/details/11718/
4941,Tihomir Ilić,Serbia,531,Terca - School of Historical European Swordplay,/fighters/details/4941/
13407,Tiitus Ylipää,Finland,2,EHMS,/fighters/details/13407/
9733,Tijana Ganić,Serbia,1231,Belgrade fencing academy,/fighters/details/9733/
1377,Tijs de Jong,Netherlands,12,Zwaard & Steen,/fighters/details/1377/
184,Tiko ten Brink,Netherlands,37,De Academie voor Middeleeuwse Europese Krijgskunsten,/fighters/details/184/
7571,Tilen Svete,Slovenia,267,Academia Artis Dimicatoriae,/fighters/details/7571/
14401,Till Balbach,Germany,659,Twerchhau e. V. Berlin,/fighters/details/14401/
3150,Till Schultz,Germany,671,Pfälzer Schwertlöwen,/fighters/details/3150/
4855,Tillmann Bohlen,Germany,539,Der Fechtboden,/fighters/details/4855/
3206,Tim Beerens,Netherlands,8,Historisch Vrijvechten Nederland,/fighters/details/3206/
6740,Tim Behrens,Germany,810,Fechtschule Asteria,/fighters/details/6740/
14966,Tim Betz,United States,1601,Columbus United Fencing Club,/fighters/details/14966/
3449,Tim Bodde,Netherlands,52,MARS,/fighters/details/3449/
11426,Tim Chou,United States,90,Kron Martial Arts,/fighters/details/11426/
12241,Tim Christiansen,United States,46,Wisconsin Historical Fencing Association,/fighters/details/12241/
6050,Tim Clarke,United Kingdom,NA,NA,/fighters/details/6050/
469,Tim Davis,United States,89,Krieg School,/fighters/details/469/
5381,Tim Davissen,Australia,494,Prima Spada School of Fence,/fighters/details/5381/
4816,Tim Dekker,Netherlands,273,Virtus Sword School,/fighters/details/4816/
739,Tim Duefrane,United States,171,Grit-City Historical European Martial Arts,/fighters/details/739/
3359,Tim Fuke,United Kingdom,491,London Longsword Academy,/fighters/details/3359/
12489,Tim Goode,Australia,202,Stoccata School of Defence,/fighters/details/12489/
435,Tim Hall,United States,34,Virginia Academy of Fencing,/fighters/details/435/
11966,Tim Hamilton,Australia,1015,Ursa Major HEMA Academy,/fighters/details/11966/
1798,Tim Harris,Australia,806,Fitzroy College of Arms,/fighters/details/1798/
13972,Tim Hendry,Australia,1580,The Old Sword Club,/fighters/details/13972/
13954,Tim Hog,France,1078,Lyon AMHE,/fighters/details/13954/
639,Tim Holter,Canada,153,The Forge: Western Martial Arts,/fighters/details/639/
436,Tim Hoyt,United States,79,European Martial Arts of St. Louis,/fighters/details/436/
3354,Tim Jones,United Kingdom,482,The English Martial Arts Academy,/fighters/details/3354/
185,Tim Kaufman,United States,43,New York Historical Fencing Association,/fighters/details/185/
8210,Tim Klotz,United Kingdom,716,New Cross Historical Fencing,/fighters/details/8210/
8125,Tim Langner,Germany,NA,NA,/fighters/details/8125/
2389,Tim Lyle,United States,70,Broken Plow Western Martial Arts,/fighters/details/2389/
3152,Tim Meade,United States,303,The Guild Academy,/fighters/details/3152/
2885,Tim Newark,United Kingdom,273,Virtus Sword School,/fighters/details/2885/
7153,Tim Sapsford,United Kingdom,261,The Iron Door Collective,/fighters/details/7153/
1743,Tim Simms,United Kingdom,322,Sussex Sword Academy,/fighters/details/1743/
12242,Tim Veresput,United States,737,Center for Blade Arts,/fighters/details/12242/
10271,Tim Wallace,United States,1130,Youngstown Historical Fencing,/fighters/details/10271/
6802,Timea Stan,Australia,196,Fechtschule Victoria,/fighters/details/6802/
6226,Timo Elliott,United States,156,True Edge Academy of Swordsmanship,/fighters/details/6226/
5022,Timo Kilpiö,Finland,594,Warusseppäin Kilta,/fighters/details/5022/
1572,Timo Ryttäri,Finland,2,EHMS,/fighters/details/1572/
126,Timo Toropainen,Finland,2,EHMS,/fighters/details/126/
5473,Timofei Buzdalov,Russia,632,Boitcovii Kot,/fighters/details/5473/
11359,Timofei Mironchuk,Serbia,531,Terca - School of Historical European Swordplay,/fighters/details/11359/
12817,Timofei Romanchuk,United Kingdom,281,London Historical Fencing Club,/fighters/details/12817/
5459,Timofei Sheikin,Russia,338,Golden Falcon,/fighters/details/5459/
2914,Timofey Matrosov,Russia,125,Freifechtergilde,/fighters/details/2914/
9200,Timofey Plotnikov,Russia,338,Golden Falcon,/fighters/details/9200/
22,Timo-Pekka Kuusama,Finland,2,EHMS,/fighters/details/22/
4764,Timoteo Soares,Portugal,568,Grupo Esgrima Medieval e Artes de Combate,/fighters/details/4764/
2700,Timothée Boggetto,France,221,École Chevaleresque,/fighters/details/2700/
7351,Timothy Christensen,United States,46,Wisconsin Historical Fencing Association,/fighters/details/7351/
11047,Timothy Doyle,Canada,1026,Comox Valley Combat Guild,/fighters/details/11047/
12766,Timothy Eller,Germany,661,ASV Ossweil,/fighters/details/12766/
9938,Timothy Finucane,United States,769,Nickel City Longsword Academy,/fighters/details/9938/
13807,Timothy Flores,United States,123,Accademia del Leone,/fighters/details/13807/
9634,Timothy Guerinot,United States,1014,All For One Fencing,/fighters/details/9634/
10090,Timothy Ho,United States,123,Accademia del Leone,/fighters/details/10090/
9593,Timothy Klekar,United States,NA,NA,/fighters/details/9593/
5143,Timothy Leonard,United States,90,Kron Martial Arts,/fighters/details/5143/
9852,Timothy Llewellyn,United States,1130,Youngstown Historical Fencing,/fighters/details/9852/
8410,Timothy Lockwood,United States,894,Lake Charles HEMA Academy,/fighters/details/8410/
842,Timothy Magnuson,United States,1226,SoCal Swords,/fighters/details/842/
2988,Timothy Maurer,United States,274,Second Intent Fencing,/fighters/details/2988/
8945,Timothy Myers,Sweden,1,Gothenburg Historical Fencing School,/fighters/details/8945/
10792,Timothy Noyce,United Kingdom,1076,Smart HEMA Clubs,/fighters/details/10792/
6335,Timothy Patterson,United States,1131,L'Arte NYC Lehigh Valley,/fighters/details/6335/
10665,Timothy Roach,United States,737,Center for Blade Arts,/fighters/details/10665/
3022,Timothy Stys,United States,43,New York Historical Fencing Association,/fighters/details/3022/
1700,Timothy von Gal II,United States,36,Atlanta Historical Fencing Academy,/fighters/details/1700/
12344,Timothy Ware,United States,NA,NA,/fighters/details/12344/
14887,Timothy Young,United States,925,Bucks Historical Longsword,/fighters/details/14887/
7683,Timur Nabiullin,Russia,427,NoName,/fighters/details/7683/
569,Timur Tunovic,Sweden,1,Gothenburg Historical Fencing School,/fighters/details/569/
10052,Tina John,Germany,132,Schwertspiel Dresden,/fighters/details/10052/
7555,Tine Kavčič,Slovenia,267,Academia Artis Dimicatoriae,/fighters/details/7555/
1665,Ting Hsu,United States,140,Athena School of Arms,/fighters/details/1665/
15101,Ting Yu Xu,Taiwan,253,Vor & Nach Society of Historical European Martial Arts,/fighters/details/15101/
12452,Tiohnekote Swamp,Canada,1427,Ardimento,/fighters/details/12452/
2043,Tiphaine Vialle,France,363,Frères d'AMHE,/fighters/details/2043/
13573,Titania Masters,United States,305,Omaha Kunst des Fechtens,/fighters/details/13573/
10729,Titouan Le Bussy,France,1048,La Maisnie du Chevalier Bragon,/fighters/details/10729/
12538,Titus Frederick Tajonera,Phillipines,1448,Forge Pioneer: Historical Fencing,/fighters/details/12538/
12960,Titus McFadden,United States,1631,Union Historical Fencing,/fighters/details/12960/
12539,Titus Romulus L. Villanueva III,Phillipines,1448,Forge Pioneer: Historical Fencing,/fighters/details/12539/
13929,Tiziano Ziino,Italy,1567,ASD Centro di Eccellenza Arti Marziali Filippine,/fighters/details/13929/
14256,Tobia D Angelo,Italy,820,Sala d'Arme Achille Marozzo Bononia,/fighters/details/14256/
208,Tobias Axell,Sweden,1,Gothenburg Historical Fencing School,/fighters/details/208/
5285,Tobias Cashion,United States,69,Triangle Sword Guild,/fighters/details/5285/
7793,Tobias Härtl,Germany,1089,INDES Regensburg,/fighters/details/7793/
11855,Tobias Hyder,United Kingdom,1394,Exmoor HEMA,/fighters/details/11855/
13869,Tobias Krüger-Klaus,Germany,142,Grün-Weiß Holten,/fighters/details/13869/
6654,Tobias Mühlmann,Germany,NA,NA,/fighters/details/6654/
14391,Tobias Österling,Sweden,64,Stockholmspolisens Idrottsförening Fäktning,/fighters/details/14391/
6067,Tobias Roeder,Germany,249,Schola Gladiatoria,/fighters/details/6067/
66,Tobias Rose Kjærgaard,Denmark,10,Københavns Historiske Fægteklub,/fighters/details/66/
14938,Tobias Schromm,NA,1634,De Schola Pugnator,/fighters/details/14938/
10144,Tobias Telle,Germany,263,Europäische Schwertkunst,/fighters/details/10144/
11802,Tobias Thielen,Germany,NA,NA,/fighters/details/11802/
8513,Tobias Thome,Germany,299,Brückenschlag,/fighters/details/8513/
437,Toby Hall,United States,43,New York Historical Fencing Association,/fighters/details/437/
1774,Toby Lunn,Australia,595,Big Tree Combat Academy,/fighters/details/1774/
7808,Toby Reid,Canada,NA,NA,/fighters/details/7808/
11967,Toby Whitnall,Australia,1015,Ursa Major HEMA Academy,/fighters/details/11967/
13574,Todd Giboney,United States,185,Tattershall School of Defense,/fighters/details/13574/
7355,Todd Meyer,United States,46,Wisconsin Historical Fencing Association,/fighters/details/7355/
5640,Todd Rooney,United States,70,Broken Plow Western Martial Arts,/fighters/details/5640/
12608,Todd Turbide,United States,89,Krieg School,/fighters/details/12608/
12750,Toisoul Sylvain,Belgium,1464,IIème Rguingonne,/fighters/details/12750/
2018,Tom Bennett,NA,360,Ochs America,/fighters/details/2018/
6368,Tom Costello,United States,760,Five Rings Fencing,/fighters/details/6368/
9538,Tom Crickmore,United Kingdom,1076,Smart HEMA Clubs,/fighters/details/9538/
3240,Tom Daplyn,United Kingdom,281,London Historical Fencing Club,/fighters/details/3240/
904,Tom Farmer,United States,187,Knoxville Academy of the Blade,/fighters/details/904/
6377,Tom Fischer,United States,760,Five Rings Fencing,/fighters/details/6377/
4778,Tom Greenway,United Kingdom,39,Academy of Historical Fencing,/fighters/details/4778/
7850,Tom Hodges,United Kingdom,524,Oxford Sword and Staff,/fighters/details/7850/
4817,Tom Jacobs,Netherlands,8,Historisch Vrijvechten Nederland,/fighters/details/4817/
438,Tom Karnuta,United States,499,Denver Historical Fencing Academy,/fighters/details/438/
7352,Tom Kennedy,United States,46,Wisconsin Historical Fencing Association,/fighters/details/7352/
11913,Tom Kinsey,United States,NA,NA,/fighters/details/11913/
7292,Tom Lanyon,Australia,326,The School of Historical Fencing,/fighters/details/7292/
8746,Tom Leslie,United States,808,Nashville School of Historical Fencing,/fighters/details/8746/
7891,Tom Lindborg,United States,499,Denver Historical Fencing Academy,/fighters/details/7891/
1596,Tom Matthews,United States,89,Krieg School,/fighters/details/1596/
7242,Tom Ostrowski,United States,90,Kron Martial Arts,/fighters/details/7242/
12473,Tom Provan,United Kingdom,998,Tempus Fugitives,/fighters/details/12473/
1386,Tom Smets,Belgium,276,Invirtus,/fighters/details/1386/
5602,Tom Tempel,Germany,659,Twerchhau e. V. Berlin,/fighters/details/5602/
1806,Tom Truyens,Belgium,276,Invirtus,/fighters/details/1806/
6051,Tom Upton,United Kingdom,516,Portsmouth British Martial Arts Club,/fighters/details/6051/
8058,Tom van der Hulst,Netherlands,37,De Academie voor Middeleeuwse Europese Krijgskunsten,/fighters/details/8058/
7160,Tom Verduyn,United Kingdom,61,The School of the Sword,/fighters/details/7160/
1679,Tom Vermeulen,Belgium,48,Sumus Soldani,/fighters/details/1679/
10417,Tom Verschoore de la Houssaije,Netherlands,52,MARS,/fighters/details/10417/
14501,Tom Wainwright,Australia,1015,Ursa Major HEMA Academy,/fighters/details/14501/
15347,Tom Westhouse,United States,1305,Palm Beach Sword School,/fighters/details/15347/
11765,Tom Wise,United Kingdom,480,Hotspur School of Defence,/fighters/details/11765/
9526,Tomás Alfredo Gamba,Argentina,1210,Sala de Armas Tercio de Ultramar,/fighters/details/9526/
13358,Tomas Barkus,Lithuania,1527,Kardo valdymo mokykla Husaras,/fighters/details/13358/
7184,Tomas Bielesch,Slovakia,893,Vir Fortis,/fighters/details/7184/
10202,Tomáš Doseděl,Czech Republic,790,Rotyka,/fighters/details/10202/
13082,Tomáš Dufek,Czech Republic,786,Brněnští Fechteři,/fighters/details/13082/
5850,Tomas Hetmanek,Turkey,544,İstanbul Tarihi Savaş Sanatları Birliği,/fighters/details/5850/
5116,Tomáš Kedro,Slovakia,264,Bratislavský šermiarsky spolok,/fighters/details/5116/
14087,Tomáš Klapka,Czech Republic,285,Digladior,/fighters/details/14087/
11945,Tomáš Klučár,Slovakia,651,Košický šermiarský cech,/fighters/details/11945/
1566,Tomáš Kohout,Czech Republic,1115,Šermírna Luka,/fighters/details/1566/
11034,Tomáš Kovárník,Czech Republic,285,Digladior,/fighters/details/11034/
14135,Tomáš Krč,Slovakia,377,Cech Terra de Selinan,/fighters/details/14135/
11286,Tomáš Kretek,Czech Republic,655,Rožnovsky šermirsky klub,/fighters/details/11286/
10054,Tomáš Laštovička,Czech Republic,NA,NA,/fighters/details/10054/
10191,Tomáš Malec,Czech Republic,290,Škola šermu Paridon,/fighters/details/10191/
6845,Tomas Martins,Portugal,827,Velha Guarda Marcial,/fighters/details/6845/
1512,Tomáš Musil,Czech Republic,288,Pardubický spolek šermířský,/fighters/details/1512/
12785,Tomáš Ondrovič,Slovakia,264,Bratislavský šermiarsky spolok,/fighters/details/12785/
5118,Tomas Petrtyl,Czech Republic,290,Škola šermu Paridon,/fighters/details/5118/
8570,Tomás Santos,Portugal,675,Thomar Honoris,/fighters/details/8570/
1515,Tomáš Sirný,Slovakia,260,Trnavský Šermiarsky Cech,/fighters/details/1515/
2710,Tomas Srnec,Slovakia,547,The Wrathful Peasants,/fighters/details/2710/
1516,Tomáš Šrubař,Slovakia,260,Trnavský Šermiarsky Cech,/fighters/details/1516/
3530,Tomas Suazo,Chile,533,Sociedad de Esgrima Historica de Aconcagua,/fighters/details/3530/
1489,Tomáš Sucha,Slovakia,264,Bratislavský šermiarsky spolok,/fighters/details/1489/
13284,Tomáš Tatoušek,Czech Republic,1507,Pankration Gym,/fighters/details/13284/
10196,Tomáš Voracek,Czech Republic,1273,Rapír klub Praha,/fighters/details/10196/
8902,Tomáš Votruba,Czech Republic,285,Digladior,/fighters/details/8902/
14512,Tomas Wade,New Zealand,771,Auckland Sword and Shield,/fighters/details/14512/
11073,Tomáš Weber,Czech Republic,790,Rotyka,/fighters/details/11073/
8773,Tomasz Borzęcki,Poland,248,Fechtschule Gdańsk,/fighters/details/8773/
3251,Tomasz Kraśnicki,Poland,500,Rebel Fencing Szkoła Szermierki Klasycznej,/fighters/details/3251/
4826,Tomasz Lipert,Poland,855,ARMA Poland Poznan,/fighters/details/4826/
13651,Tomasz Magarewicz,Poland,1403,Gwiazdy Katowice DESW,/fighters/details/13651/
11819,Tomasz Nowak,Poland,1385,Aikido Kobayashi Academi,/fighters/details/11819/
8793,Tomasz Pawliszewski,Poland,458,Mordschlag,/fighters/details/8793/
2392,Tomasz Raczka,Poland,592,Gaillimh Gallóglaigh,/fighters/details/2392/
11172,Tomasz Sikorski,Poland,247,ARMA Poland,/fighters/details/11172/
9325,Tomasz Ślubowski,Poland,247,ARMA Poland,/fighters/details/9325/
7007,Tomi Salo,Finland,2,EHMS,/fighters/details/7007/
9778,Tomir Kosowski,Poland,714,Centrum Dawnych Sztuk Walk,/fighters/details/9778/
186,Tomm Alexander Skotner,Norway,20,Fekteklubben Frie Duellister,/fighters/details/186/
5188,Tommaso Fornaciari,Italy,130,Accademia Romana d'Armi,/fighters/details/5188/
2234,Tommaso Jacchia,Italy,130,Accademia Romana d'Armi,/fighters/details/2234/
14246,Tommaso Lupica,Italy,1568,Pro Desenzano,/fighters/details/14246/
7751,Tommaso Manara,Italy,968,The 1595 Club Milano,/fighters/details/7751/
9887,Tommaso Ronzat,Italy,1144,Sword Academy,/fighters/details/9887/
12020,Tommi Koskinen,Finland,22,Turun Historiallisen Miekkailun Seura,/fighters/details/12020/
9295,Tommy Bertkin,United States,725,Heartland HEMA Historical Fencing Club,/fighters/details/9295/
14611,Tommy Durkin,United States,464,Laurel City Historical Fencing,/fighters/details/14611/
15211,Tommy Jark,NA,801,Schwert-Greifen Rostock,/fighters/details/15211/
12080,Tommy Morgan,United States,1415,Norwich Society of Historical Swordsmanship and Fencing,/fighters/details/12080/
13359,Toms Miks,Latvia,272,HEMA Riga,/fighters/details/13359/
4963,Ton Puey,Spain,580,Academia da Espada,/fighters/details/4963/
13560,Tongchen Xie,United States,NA,NA,/fighters/details/13560/
5023,Toni Kristian Heikura,Finland,2,EHMS,/fighters/details/5023/
11351,Toni Manninen,Finland,30,Joensuun Historiallisen Miekkailun Seura,/fighters/details/11351/
10938,Tony Cavalline,United States,1253,Hilt and Helm Pittsburgh Fencing Club,/fighters/details/10938/
9812,Tony Dismukes,United States,735,HEMA Lexington,/fighters/details/9812/
3355,Tony Ford,NA,NA,NA,/fighters/details/3355/
1597,Tony Hillerson,United States,89,Krieg School,/fighters/details/1597/
658,Tony Huang,Canada,358,Black Tigers,/fighters/details/658/
3165,Tony Huynh,United States,90,Kron Martial Arts,/fighters/details/3165/
3360,Tony Lamb,United Kingdom,281,London Historical Fencing Club,/fighters/details/3360/
10094,Tony Malmscog,United States,887,Vier Blossen Historical Fencing,/fighters/details/10094/
12983,Tony Pacheco,Canada,381,Academie Duello,/fighters/details/12983/
7523,Tony Schneider,United States,878,Omaha-Metro Armed Combat Academy,/fighters/details/7523/
9265,Tony Simion,Switzerland,1156,Historische Kampfkunst Luzern,/fighters/details/9265/
11337,Tony Theirin,United States,887,Vier Blossen Historical Fencing,/fighters/details/11337/
12263,Tony Tripp,NA,NA,NA,/fighters/details/12263/
15377,Tony Wang,Canada,194,La Compagnie Médiévale,/fighters/details/15377/
1623,Tony Williams,United States,307,Minneapolis HEMA Study Group,/fighters/details/1623/
10239,Tony Wong,United States,NA,NA,/fighters/details/10239/
8159,Torben Schau,Canada,1163,The Historical Combat Collective,/fighters/details/8159/
12554,Torbjörn Nilsson,Sweden,29,Trondheim HEMA,/fighters/details/12554/
13373,Torin Dabbs,United States,1366,Burning Sun Historical Swordsmanship,/fighters/details/13373/
8424,Torsten Boltz,Germany,802,Kampfhus,/fighters/details/8424/
6673,Torsten Thierbach,Germany,801,Schwert-Greifen Rostock,/fighters/details/6673/
2104,Torsten Wilhelm,Sweden,1,Gothenburg Historical Fencing School,/fighters/details/2104/
6219,Torun Sandström,Sweden,302,Medeltida Stridsteknik Linköping IF,/fighters/details/6219/
1371,Tosca Beuming,Netherlands,38,De Zwaardkring,/fighters/details/1371/
13561,Toshiro Tabuci,United States,1540,Santa Barbara Sword Club,/fighters/details/13561/
611,Touko Nieminen,Finland,2,EHMS,/fighters/details/611/
12058,Tovahn Vitols,United States,1415,Norwich Society of Historical Swordsmanship and Fencing,/fighters/details/12058/
843,Tracy Mellow,United States,176,Iron Gate Swordfighting,/fighters/details/843/
11448,Tran Hung,United States,1226,SoCal Swords,/fighters/details/11448/
5690,Travis Chan,United States,104,Schola St. George,/fighters/details/5690/
9032,Travis Dohlin,United States,1136,Society of American Military Swordsmanship Kabul,/fighters/details/9032/
7628,Travis Haglund,United States,737,Center for Blade Arts,/fighters/details/7628/
10272,Travis Hugan,United States,165,Ann Arbor Sword Club,/fighters/details/10272/
440,Travis Mayott,United States,71,Maryland Kunst des Fechtens,/fighters/details/440/
2745,Travis McKenzie,Australia,591,Scholar Victoria,/fighters/details/2745/
9953,Travis McLeod,United States,54,Capital Kunst des Fechtens,/fighters/details/9953/
6082,Travis Price,United States,256,Baerswords School of Western Martial Arts,/fighters/details/6082/
14855,Travis Ramer,United States,1628,Canopy Longsword,/fighters/details/14855/
12984,Travis Smith,Canada,381,Academie Duello,/fighters/details/12984/
10585,Trent Burg,United States,397,House of Blades,/fighters/details/10585/
8066,Trent Fogarty,Australia,328,Adelaide Sword Academy,/fighters/details/8066/
5066,Trent McCartney,NA,54,Capital Kunst des Fechtens,/fighters/details/5066/
13369,Trenton Bandy,United States,608,Mordhau Historical Combat,/fighters/details/13369/
6399,Trenton Smith,Canada,764,Valour Historical European Martial Arts Academy,/fighters/details/6399/
7251,Trevor Amspaugh,United States,1226,SoCal Swords,/fighters/details/7251/
14075,Trevor Barbaria,United States,1586,Knight Life Sword Fighting Academy,/fighters/details/14075/
12707,Trevor Boman,United States,464,Laurel City Historical Fencing,/fighters/details/12707/
8527,Trevor Ermet,Canada,764,Valour Historical European Martial Arts Academy,/fighters/details/8527/
8092,Trevor Jones,United States,499,Denver Historical Fencing Academy,/fighters/details/8092/
15149,Trevor Mora,United States,1655,Zornhau Alaska,/fighters/details/15149/
9813,Trevor Pedersen,United States,1601,Columbus United Fencing Club,/fighters/details/9813/
12518,Trevor Richardson,United States,69,Triangle Sword Guild,/fighters/details/12518/
1711,Trevor Sinz,United States,318,Ritterkunst Fechtschule,/fighters/details/1711/
11154,Trevor Stevenson,United States,383,Royal Arts Fencing Academy,/fighters/details/11154/
13795,Trieu Vuong,United States,1563,Sword and History Club,/fighters/details/13795/
14105,Trin Griesel,United States,46,Wisconsin Historical Fencing Association,/fighters/details/14105/
12234,Trin Wheeler,United States,46,Wisconsin Historical Fencing Association,/fighters/details/12234/
5431,Trinidad Farías,Chile,629,Centro de Esgrima Histórica,/fighters/details/5431/
7591,Trinity Goacher,United Kingdom,61,The School of the Sword,/fighters/details/7591/
10521,Tristan Adkinson,United States,1252,Crossroads Swords,/fighters/details/10521/
2931,Tristan Bacharan,France,221,École Chevaleresque,/fighters/details/2931/
12169,Tristan Branellec,France,298,La Salle d'Armes Escrime Ancienne,/fighters/details/12169/
3172,Tristan Fackler,United States,314,Loyal Order of the Sword,/fighters/details/3172/
12474,Tristan Henser-Brownhill,United Kingdom,281,London Historical Fencing Club,/fighters/details/12474/
5908,Tristan Lapouge,France,85,Recherche et Expérimentation du Geste Historique et Technique,/fighters/details/5908/
5741,Tristan Meager,Canada,152,Blood and Iron Martial Arts,/fighters/details/5741/
14956,Tristan Ponader,United States,1167,Metropolitan Historical Fencing Academy,/fighters/details/14956/
9928,Tristan Rivera,United States,1024,Harrisburg Longsword,/fighters/details/9928/
9629,Tristan Wallis,United States,888,Storm of Steel Fencing,/fighters/details/9629/
187,Tristan Zukowski,United States,43,New York Historical Fencing Association,/fighters/details/187/
6847,Tristant Lapouge,France,363,Frères d'AMHE,/fighters/details/6847/
3307,Tristyn Smith,Australia,331,Leongatha Medieval Society,/fighters/details/3307/
6554,Troels Christensen,Denmark,10,Københavns Historiske Fægteklub,/fighters/details/6554/
12826,Troels Windekilde,Denmark,924,Aros Historical Fencing Guild,/fighters/details/12826/
557,Trond-Helge Lie,Norway,20,Fekteklubben Frie Duellister,/fighters/details/557/
8415,Troy Baker,United States,642,Cymbrogi School of Western Martial Arts,/fighters/details/8415/
11576,Troy Hubbell,United States,NA,NA,/fighters/details/11576/
939,Troy Medinis,NA,195,Sword in the Scroll,/fighters/details/939/
9586,Troy Ozuna,United States,358,Black Tigers,/fighters/details/9586/
49,Truls Kultorp,Norway,20,Fekteklubben Frie Duellister,/fighters/details/49/
1419,Tryon Thompson,United States,898,Indes Ferox Gladio,/fighters/details/1419/
5284,Trystan Tabangay,United States,43,New York Historical Fencing Association,/fighters/details/5284/
12424,Tsai Yi Yang,Taiwan,253,Vor & Nach Society of Historical European Martial Arts,/fighters/details/12424/
8179,Tsao Chen,Taiwan,253,Vor & Nach Society of Historical European Martial Arts,/fighters/details/8179/
8181,Tsung En Liou,Taiwan,253,Vor & Nach Society of Historical European Martial Arts,/fighters/details/8181/
13192,Tsz Kin Chan,Canada,1452,Highland Sword Fighting Guild,/fighters/details/13192/
10074,Tünde Ferdinandy,Hungary,291,Kard Rendje ViSE,/fighters/details/10074/
5311,Tünde Kun,Hungary,56,Ars Ensis,/fighters/details/5311/
5094,Tung Lo,Taiwan,606,Fu Jen University European Medieval Swordsmanship,/fighters/details/5094/
7004,Tuomas Majuri,Finland,22,Turun Historiallisen Miekkailun Seura,/fighters/details/7004/
118,Tuomas Tähtinen,Finland,22,Turun Historiallisen Miekkailun Seura,/fighters/details/118/
10516,Tuuli Halme,Finland,9,Jyväskylä Academy of Historical Martial Arts,/fighters/details/10516/
11329,Twyla Danforth,United States,46,Wisconsin Historical Fencing Association,/fighters/details/11329/
2956,Ty Harris,United Kingdom,249,Schola Gladiatoria,/fighters/details/2956/
9621,Tye Wilson,New Zealand,1221,IronFolk Combat,/fighters/details/9621/
10042,Tyland Steiner,United States,700,Gem City Duelists Society,/fighters/details/10042/
10023,Tyler AuBuchon,United States,608,Mordhau Historical Combat,/fighters/details/10023/
5766,Tyler Brace,Canada,726,Ottawa Historical Fencing Society,/fighters/details/5766/
2173,Tyler Brickerhoff,United States,357,Tri-State Historical Fencing Club,/fighters/details/2173/
14029,Tyler Caron,United States,140,Athena School of Arms,/fighters/details/14029/
1406,Tyler Corston-Oliver,Canada,1163,The Historical Combat Collective,/fighters/details/1406/
7353,Tyler Dunham,United States,777,Ars Gladii,/fighters/details/7353/
7921,Tyler Ferus,United States,469,Michigan Medieval Combat Association,/fighters/details/7921/
12114,Tyler Fox,United States,751,Halfmoon Hema,/fighters/details/12114/
7640,Tyler Hull,United States,46,Wisconsin Historical Fencing Association,/fighters/details/7640/
12846,Tyler Indermuhle,United States,1018,Two Ravens Fencing School,/fighters/details/12846/
2869,Tyler Jachetta,United States,54,Capital Kunst des Fechtens,/fighters/details/2869/
15024,Tyler Jackson,United States,104,Schola St. George,/fighters/details/15024/
6434,Tyler Janzen,Canada,1163,The Historical Combat Collective,/fighters/details/6434/
6085,Tyler Klocke,United States,96,Kansas City HEMA,/fighters/details/6085/
13579,Tyler Lantz,United States,397,House of Blades,/fighters/details/13579/
