event_id,event_brand,event_year,event_name,event_date,event_country,event_city,event_url
2242,Pardubicky Mec,2024,Pardubicky Mec 2024,2024-12-07,Czechia,Pardubice,/events/details/2242/
2251,Swordplay Serbia,2024,Swordplay Serbia 2024,2024-12-07,Serbia,Belgrade,/events/details/2251/
2249,Torneio Nacional De Esgrima Historica,2024,Torneio Nacional De Esgrima Historica 2024,2024-12-01,Brazil,Sao Paulo,/events/details/2249/
2246,Teddy Bear's Picnic,2024,Teddy Bear's Picnic 2024,2024-11-30,Australia,Western Australia,/events/details/2246/
2245,Ehms Open,2024,Ehms Open 2024,2024-11-30,Finland,Helsinki,/events/details/2245/
2247,I Torneo Fabris,2024,Vi Torneo Fabris 2024,2024-11-23,Spain,Sodupe,/events/details/2247/
2238,Rare Ii,2024,Rare Ii 2024,2024-11-23,Hungary,Budapest,/events/details/2238/
2241,Wessex League: Exeter Chapter,2024,Wessex League: Exeter Chapter 2024,2024-11-23,United Kingdom,Exeter,/events/details/2241/
2234,Happy Shanksgiving,2024,Happy Shanksgiving 2024,2024-11-23,United States of America,New Jersey,/events/details/2234/
2228,Turnier,2024,Turnier 2024,2024-11-17,Germany,Leipzig,/events/details/2228/
2236,Ircle City Steel Clash,2024,Circle City Steel Clash 2024,2024-11-17,United States of America,Indiana,/events/details/2236/
2229,Boston Hema League November,2024,Boston Hema League November 2024,2024-11-17,United States of America,Massachusetts,/events/details/2229/
2243,Oornhert Sidesword Gathering,2024,Coornhert Sidesword Gathering 2024,2024-11-17,Netherlands,Gouda,/events/details/2243/
2240,Torneo Di Spada A Rostock,2024,Torneo Di Spada A Rostock 2024,2024-11-16,Germany,Rostock,/events/details/2240/
2227,Frost On The Blade,2024,Frost On The Blade 2024,2024-11-16,Canada,Ontario,/events/details/2227/
2237,Scioto Open,2024,Scioto Open 2024,2024-11-15,United States of America,Ohio,/events/details/2237/
2230,Belluno,2024,Belluno 2024,2024-11-10,Italy,Belluno,/events/details/2230/
2221,Wasatch Hema Fall Tournament,2024,Wasatch Hema Fall Tournament 2024,2024-11-09,United States of America,Utah,/events/details/2221/
2223,Arfl Longsword Open,2024,Arfl Longsword Open 2024,2024-11-09,United States of America,Maryland,/events/details/2223/
2214,Tyrnhaw,2024,Tyrnhaw 2024,2024-11-09,Slovakia,Trnava,/events/details/2214/
2225,Oslo Penguin Cup,2024,Oslo Penguin Cup 2024,2024-11-09,Norway,Oslo,/events/details/2225/
2224,Return Of The Goose,2024,Return Of The Goose 2024,2024-11-09,Canada,Edmonton,/events/details/2224/
2231,Oktoberfechten,2024,Oktoberfechten 2024,2024-11-03,Brazil,Juiz De Fora,/events/details/2231/
2209,Berlin Duelling Days,2024,Berlin Duelling Days 2024,2024-11-02,Germany,Berlin,/events/details/2209/
2212,Battle On The Bay,2024,Battle On The Bay 2024,2024-11-02,United States of America,Texas,/events/details/2212/
2205,Sofia Crossswords,2024,Sofia Crossswords 2024,2024-11-02,Bulgaria,Sofia,/events/details/2205/
2226,Utch Lions Cup,2024,Dutch Lions Cup 2024,2024-11-02,Netherlands,Oegstgeest,/events/details/2226/
2239,Zizkovske Kolo,2024,Zizkovske Kolo 2024,2024-11-02,Czechia,Prague,/events/details/2239/
2213,Afo Tournament Of Defense,2024,Afo Tournament Of Defense 2024,2024-11-01,United States of America,Texas,/events/details/2213/
2235,Pumpkin Slice,2024,Pumpkin Slice 2024,2024-10-27,Canada,British Columbia,/events/details/2235/
2207,Ong Tail,2024,Long Tail 2024,2024-10-27,United States of America,Rhode Island,/events/details/2207/
2204,Uel For The Jewel,2024,Duel For The Jewel 2024,2024-10-26,United States of America,Ohio,/events/details/2204/
2220,Wessex League: Bristol Chapter,2024,Wessex League: Bristol Chapter 2024,2024-10-26,United Kingdom,Bristol,/events/details/2220/
2203,Spookyfecht,2024,Spookyfecht 2024,2024-10-26,United States of America,Texas,/events/details/2203/
2211,Fright Fight,2024,Fright Fight 2024,2024-10-25,United States of America,Arizona,/events/details/2211/
2206,Sterzhaw,2024,Sterzhaw 2024,2024-10-19,Austria,Feldbach,/events/details/2206/
2216,Katzenschlag,2024,Katzenschlag 2024,2024-10-19,Poland,Zmigrod,/events/details/2216/
2199,Thms Open,2024,Thms Open 2024,2024-10-19,Finland,Turku,/events/details/2199/
2201,Four Openings Rapier Tournament,2024,Four Openings Rapier Tournament 2024,2024-10-19,United States of America,Michigan,/events/details/2201/
2219,Oktoberfecht,2024,Oktoberfecht 2024,2024-10-18,Australia,Victoria,/events/details/2219/
2217,Torneo Di Spada A Colonia,2024,Torneo Di Spada A Colonia 2024,2024-10-13,Germany,Cologne,/events/details/2217/
2194,Ongsword Korea Championship,2024,Longsword Korea Championship 2024,2024-10-13,South Korea,Seosan-Si,/events/details/2194/
2196,Entral Asia Hema Cup,2024,Central Asia Hema Cup 2024,2024-10-12,Kazakhstan,Almaty,/events/details/2196/
2198,Einherjar Cup,2024,Einherjar Cup 2024,2024-10-12,Hong Kong,Hong Kong,/events/details/2198/
2190,Lash Of The Towers,2024,Clash Of The Towers 2024,2024-10-12,Ireland,Dublin,/events/details/2190/
2192,South Historical Fencing Open,2024,South Historical Fencing Open 2024,2024-10-12,United States of America,Kentucky,/events/details/2192/
2193,One For All,2024,One For All 2024,2024-10-12,Czechia,Prague,/events/details/2193/
2195,Oktoberhau,2024,Oktoberhau 2024,2024-10-12,United States of America,California,/events/details/2195/
2191,Brick City Brawl,2024,Brick City Brawl 2024,2024-10-11,United States of America,New York,/events/details/2191/
2184,Boston Hema League October,2024,Boston Hema League October 2024,2024-10-06,United States of America,Massachusetts,/events/details/2184/
2188,Lakehema,2024,2lakehema 2024,2024-10-05,Italy,Como,/events/details/2188/
2183,Steve Hodgson Memorial Tournament,2024,Steve Hodgson Memorial Tournament 2024,2024-10-05,New Zealand,Auckland,/events/details/2183/
2185,Taos Fight Camp,2024,Taos Fight Camp 2024,2024-10-05,United States of America,Indiana,/events/details/2185/
2202,Nordschlag,2024,Nordschlag 2024,2024-10-05,Canada,Alberta,/events/details/2202/
2187,Warriors Shelter Meetup 0/Iv,2024,Warriors Shelter Meetup 0/Iv,2024-09-29,Czechia,Brno,/events/details/2187/
2222,Hanseschlag Hamburg,2024,Hanseschlag Hamburg 2024,2024-09-28,Germany,Hamburg,/events/details/2222/
2178,Swordplay Australia,2024,Swordplay Australia 2024,2024-09-28,Australia,Queensland,/events/details/2178/
2186,Fall Fury,2024,Fall Fury 2024,2024-09-28,United States of America,Texas,/events/details/2186/
2168,Wessex League: Oxford Chapter,2024,Wessex League: Oxford Chapter 2024,2024-09-21,United Kingdom,Oxford,/events/details/2168/
2175,Gold Coast Classic: Rapier,2024,Gold Coast Classic: Rapier 2024,2024-09-21,Australia,Queensland,/events/details/2175/
2167,Ragoon Sabre,2024,Dragoon Sabre 2024,2024-09-21,Czechia,Pardubice,/events/details/2167/
2171,Indobona Bosch,2024,Vindobona Bosch 2024,2024-09-21,Austria,Vienna,/events/details/2171/
2197,Battle Of The Bridge,2024,Battle Of The Bridge 2024,2024-09-20,Sweden,Kristinehamn,/events/details/2197/
2160,Atlantic Renaissance Fencing League Saber Open,2024,Atlantic Renaissance Fencing League Saber Open 2024,2024-09-15,United States of America,Virginia,/events/details/2160/
2159,Edgebana,2024,Edgebana 2024,2024-09-14,United Kingdom,Scotland,/events/details/2159/
2166,Ace Of Blades,2024,Ace Of Blades 2024,2024-09-14,Romania,Bucharest,/events/details/2166/
2177,Steel Jam,2024,Steel Jam 3 2024,2024-09-14,United States of America,Florida,/events/details/2177/
2176,Istrovstvi Cr V Duelovem Sermu Nozem,2024,Mistrovstvi Cr V Duelovem Sermu Nozem 2024,2024-09-14,Czechia,Praha,/events/details/2176/
2161,Ag Open,2024,Ag Open 2024,2024-09-13,United States of America,Michigan,/events/details/2161/
2154,Queen Of The Hill,2024,Queen Of The Hill 2024,2024-09-07,Bulgaria,Sofia,/events/details/2154/
2153,Torneo Di Spada A Hamburg,2024,Torneo Di Spada A Hamburg 2024,2024-09-07,Germany,Hamburg,/events/details/2153/
2155,Ortslag,2024,Mortslag 2024,2024-09-07,Belgium,Sint-Niklaas,/events/details/2155/
2218,Flugelschlag Ossweil,2024,Flugelschlag Ossweil 2024,2024-09-07,Germany,Ludwigsburg,/events/details/2218/
2156,Bohema: First Harvest,2024,Bohema: First Harvest 2024,2024-09-07,Czechia,Prague,/events/details/2156/
2151,Swordsquatch,2024,Swordsquatch 2024,2024-09-06,United States of America,Washington,/events/details/2151/
2147,Blademasters Cup,2024,Blademasters Cup 2024,2024-09-01,Ireland,Cork,/events/details/2147/
2174,A Midsummer Fight's Dream,2024,A Midsummer Fight's Dream 2024,2024-09-01,United Kingdom,Oxford,/events/details/2174/
2148,Fraufecht,2024,Fraufecht 2024,2024-08-31,United States of America,Nevada,/events/details/2148/
2144,Proletariat Poke,2024,Proletariat Poke 2024,2024-08-31,United States of America,New Jersey,/events/details/2144/
2150,Sharp Plum,2024,Sharp Plum 2024,2024-08-31,Serbia,Belgrade,/events/details/2150/
2179,Blood On The River,2024,Blood On The River 2024,2024-08-30,United States of America,Pennsylvania,/events/details/2179/
2149,Summer Stab,2024,Summer Stab 2024,2024-08-25,Canada,British Columbia,/events/details/2149/
2173,Bellum Vitudurum,2024,Bellum Vitudurum 2024,2024-08-24,Switzerland,Zurich,/events/details/2173/
2143,Torneio Zornhau,2024,Torneio Zornhau 2024,2024-08-18,Brazil,Rio De Janeiro,/events/details/2143/
2250,Edward Messerhands,2024,Edward Messerhands 2024,2024-08-18,United States of America,California,/events/details/2250/
2152,Pedang Merdeka,2024,Pedang Merdeka 2024,2024-08-17,Indonesia,Jakarta,/events/details/2152/
2140,Onnybrook,2024,Donnybrook 2024,2024-08-16,United States of America,Missouri,/events/details/2140/
2157,Torneo Di Narvalo,2024,Torneo Di Narvalo 2024,2024-08-10,Germany,Potsdam,/events/details/2157/
2133,Bothnia Open,2024,Bothnia Open 2024,2024-08-10,Finland,Pohjanmaa,/events/details/2133/
2132,Auf Der Hut,2024,Auf Der Hut 2024,2024-08-10,United States of America,Nebraska,/events/details/2132/
2131,Atlantic Renaissance Fencing League Sword And Buckler Open,2024,Atlantic Renaissance Fencing League Sword And Buckler Open 2024,2024-08-10,United States of America,Maryland,/events/details/2131/
2134,Sword Quench,2024,Sword Quench 2024,2024-08-10,United States of America,Ohio,/events/details/2134/
2164,Texas Audacious Knife Fight,2024,Texas Audacious Knife Fight 2024,2024-08-10,United States of America,Texas,/events/details/2164/
2137,Boar's Tooth,2024,Boar's Tooth 2024,2024-08-09,United States of America,Massachusetts,/events/details/2137/
2127,Hema Washfechten,2024,Hema Washfechten 2024,2024-08-03,Serbia,Belgrade,/events/details/2127/
2125,Queen's Court,2024,Queen's Court 2024,2024-07-27,United States of America,Ohio,/events/details/2125/
2130,Warriors Shelter Meetup 0/Ii,2024,Warriors Shelter Meetup 0/Ii 2024,2024-07-27,Czechia,Brno,/events/details/2130/
2169,Ombat Con,2024,Combat Con 2024,2024-07-25,United States of America,Nevada,/events/details/2169/
2128,Bhl May,2024,Bhl May 2024,2024-07-21,United States of America,Massachusetts,/events/details/2128/
2124,Steel & Chill Iii.,2024,Steel & Chill Iii. 2024,2024-07-20,Croatia,Daruvar,/events/details/2124/
2141,Queen's Gambit,2024,Queen's Gambit 2024,2024-07-19,United States of America,North Carolina,/events/details/2141/
2139,Hornfest,2024,Hornfest 2024,2024-07-13,Canada,Alberta,/events/details/2139/
2122,Arozzo Cup,2024,Marozzo Cup 2024,2024-07-13,Australia,Victoria,/events/details/2122/
2121,Spada Di Bolognese Open Sidesword Comp 2024 Round,2024,Spada Di Bolognese Open Sidesword Comp 2024 Round 2,2024-07-11,Australia,Queensland,/events/details/2121/
2123,Fechtschile Iii,2024,Fechtschile Iii 2024,2024-07-06,Chile,Santiago,/events/details/2123/
2117,Revolution Rumble,2024,Revolution Rumble 2024,2024-07-06,United States of America,Pennsylvania,/events/details/2117/
2119,Booredanz,2024,Booredanz 2024,2024-07-06,Germany,Cologne,/events/details/2119/
2120,Ad Hoc Af,2024,Ad Hoc Af 2024,2024-06-29,United States of America,Missouri,/events/details/2120/
2145,Lash Of Steel,2024,Clash Of Steel 2024,2024-06-29,Taiwan,Sanchong,/events/details/2145/
2142,Summer Tournament,2024,Summer Tournament 2024,2024-06-29,Canada,British Columbia,/events/details/2142/
2109,Sword Fight Vi,2024,Sword Fight Vi 2024,2024-06-29,Australia,Queensland,/events/details/2109/
2110,Idsummer Fightnight,2024,Midsummer Fightnight 2024,2024-06-29,Romania,Bucharest,/events/details/2110/
2112,Summer Longsword And Rapier Open,2024,Summer Longsword And Rapier Open 2024,2024-06-29,United States of America,Kentucky,/events/details/2112/
2107,Prazsky Argument,2024,Prazsky Argument 2024,2024-06-29,Czechia,Praha,/events/details/2107/
2111,Anvil,2024,Anvil 2024,2024-06-22,Canada,Alberta,/events/details/2111/
2113,Up,2024,Cup 2024,2024-06-22,Germany,Dresden,/events/details/2113/
2106,Anitoba Highland Gathering,2024,Manitoba Highland Gathering 2024,2024-06-22,Canada,Manitoba,/events/details/2106/
2102,Aros Open,2024,Aros Open 2024,2024-06-22,Denmark,Aarhus,/events/details/2102/
2114,Green Chapel,2024,Green Chapel 2024,2024-06-22,United States of America,Nebraska,/events/details/2114/
2116,Hot Sword Summer,2024,Hot Sword Summer 2024,2024-06-22,United States of America,Florida,/events/details/2116/
2135,Nhk Disciplines,2024,Nhk Disciplines 2024,2024-06-22,Netherlands,Breda,/events/details/2135/
2182,Torneo Redondela,2024,6 Torneo Redondela 2024,2024-06-22,Spain,Vigo,/events/details/2182/
2232,Brass Frog Assault Of Arms,2024,Brass Frog Assault Of Arms 2024,2024-06-21,United States of America,Connecticut,/events/details/2232/
2105,Ifg Spring Fling: Tournament Of Roses,2024,Ifg Spring Fling: Tournament Of Roses 2024,2024-06-15,United States of America,Oregon,/events/details/2105/
2126,Dresdner Sabelschlag,2024,1. Dresdner Sabelschlag 2024,2024-06-15,Germany,Dresden,/events/details/2126/
2099,Istrovstvi Cr V Sermu Dlouhym Mecem,2024,Mistrovstvi Cr V Sermu Dlouhym Mecem 2024,2024-06-15,Czechia,Prague,/events/details/2099/
2101,Flor De Aco,2024,Flor De Aco 2024,2024-06-09,Brazil,Bahia,/events/details/2101/
2086,Brisbane Longsword League 2: Winter War,2024,Brisbane Longsword League 2: Winter War 2024,2024-06-09,Australia,Queensland,/events/details/2086/
2088,Friendfecht,2024,Friendfecht 2024,2024-06-08,Australia,Victoria,/events/details/2088/
2096,Feder League: Black Horns Cup,2024,Feder League: Black Horns Cup 2024,2024-06-08,Poland,Kornik Near Poznan,/events/details/2096/
2098,Serfo,2024,Serfo 2024,2024-06-07,United States of America,Georgia,/events/details/2098/
2104,Swedish Championships,2024,Swedish Championships 2024,2024-06-06,Sweden,Malmo,/events/details/2104/
2079,Saarlandische Fechtschule,2024,2.Saarlandische Fechtschule 2024,2024-06-02,Germany,Puttlingen,/events/details/2079/
2085,Na Duel!,2024,Na Duel! 2024,2024-06-02,Czechia,Prague,/events/details/2085/
2077,Unicorn Fight Club,2024,Unicorn Fight Club 2024,2024-06-01,New Zealand,Christchurch,/events/details/2077/
2075,Albion Cup,2024,Albion Cup 2024,2024-06-01,United Kingdom,Marlow,/events/details/2075/
2087,Iron Gate Exhibition Spring,2024,Iron Gate Exhibition Spring 2024,2024-06-01,United States of America,Massachusetts,/events/details/2087/
2091,Torneo Di Spada A Potsdam,2024,Torneo Di Spada A Potsdam 2024,2024-06-01,Germany,Potsdam,/events/details/2091/
2073,Judgement Day,2024,Judgement Day 2024,2024-05-26,United Kingdom,Dundee,/events/details/2073/
2074,Holmgang,2024,Holmgang 2024,2024-05-25,Sweden,Stockholm,/events/details/2074/
2115,Barcino Pugnare,2024,Barcino Pugnare 2024,2024-05-25,Spain,Barcelona,/events/details/2115/
2092,Ahma Cub,2024,Ahma Cub 2024,2024-05-25,Finland,Jyvaskyla,/events/details/2092/
2200,Scherma Rinascimentale Nella Citta Ideale,2024,Scherma Rinascimentale Nella Citta Ideale 2024,2024-05-25,Italy,Urbino,/events/details/2200/
2076,War In The West,2024,War In The West 2024,2024-05-24,Australia,Western Australia,/events/details/2076/
2084,Jostuv Pohar,2024,Jostuv Pohar 2024,2024-05-18,Czechia,Brno,/events/details/2084/
2103,Swordmasters Cup,2024,Swordmasters Cup 3 2024,2024-05-18,Poland,Wroclaw,/events/details/2103/
2072,Intermezzo,2024,Intermezzo 2024,2024-05-18,Serbia,Belgrade,/events/details/2072/
2146,Battle Born Iv,2024,Battle Born Iv 2024,2024-05-18,United States of America,Nevada,/events/details/2146/
2059,Bratislava Fecht Vi,2024,Bratislava Fecht Vi 2024,2024-05-18,Slovakia,Bratislava,/events/details/2059/
2172,Ontreal Sword Meisters,2024,Montreal Sword Meisters 2024,2024-05-17,Canada,Quebec,/events/details/2172/
2095,Feder League: Durchschlag Krieger Cup,2024,Feder League: Durchschlag Krieger Cup 2024,2024-05-12,Poland,Zgierz,/events/details/2095/
2094,Feder League: Frauschlag Krieger Cup,2024,Feder League: Frauschlag Krieger Cup 2024,2024-05-11,Poland,Zgierz,/events/details/2094/
2071,Springsteel,2024,Springsteel 2024,2024-05-11,United States of America,California,/events/details/2071/
2181,I Torneo Voltou O Xerion,2024,I Torneo Voltou O Xerion 2024,2024-05-11,Spain,A Coruna,/events/details/2181/
2057,Ut N' Thrust Campaign,2024,Cut N' Thrust Campaign 2024,2024-05-11,Australia,Queensland,/events/details/2057/
2047,Swordstrong Kc,2024,Swordstrong Kc 2024,2024-05-05,United States of America,Missouri,/events/details/2047/
2041,Lash Of Damned,2024,Clash Of Damned 2024,2024-05-05,Czechia,Pardubice,/events/details/2041/
2097,Baltic Sabre Swordsmanship,2024,Baltic Sabre Swordsmanship 2024,2024-05-05,Germany,Rostock,/events/details/2097/
2045,Singlestick Showdown,2024,Singlestick Showdown 2024,2024-05-05,Canada,British Columbia,/events/details/2045/
2051,Ondon Hema Open,2024,London Hema Open 2024,2024-05-04,United Kingdom,London,/events/details/2051/
2118,Fachedanz,2024,Fachedanz 2024,2024-05-04,Germany,Cologne,/events/details/2118/
2044,Zilinsky Punk Ii,2024,Zilinsky Punk Ii 2024,2024-05-04,Slovakia,Zilina,/events/details/2044/
2046,Feile Na Gaiscigh,2024,Feile Na Gaiscigh 2024,2024-05-04,Ireland,Dublin,/events/details/2046/
2048,Rapier Comp,2024,Rapier Comp 2024,2024-04-30,Australia,Victoria,/events/details/2048/
2066,Adies Knight,2024,Ladies Knight 2024,2024-04-28,United States of America,New Jersey,/events/details/2066/
2040,Wine Country Sword Crush,2024,Wine Country Sword Crush 2024,2024-04-27,United States of America,California,/events/details/2040/
2056,Acola,2024,Acola 2024,2024-04-27,United States of America,Florida,/events/details/2056/
2038,Egend Of The Lake Open,2024,Legend Of The Lake Open 2024,2024-04-27,United States of America,Vermont,/events/details/2038/
2050,Wolf Call Iii (2024),2024,Wolf Call Iii (2024),2024-04-27,United Kingdom,North Hykeham,/events/details/2050/
2042,Panzerschwein Fechten,2024,Panzerschwein Fechten 2024,2024-04-27,United States of America,Texas,/events/details/2042/
2037,Rare Ii,2024,Rare Ii 2024,2024-04-27,Hungary,Gyor,/events/details/2037/
2067,Hema Union Open Saber,2024,2024 Hema Union Open Saber,2024-04-21,Taiwan,New Taipei City,/events/details/2067/
2064,Wasaslaget,2024,Wasaslaget 2024,2024-04-21,Sweden,Uppsala,/events/details/2064/
2108,Ag 25th Anniversary Tournament,2024,Ag 25th Anniversary Tournament 2024,2024-04-20,United States of America,Michigan,/events/details/2108/
2032,Bratislava En Garde!,2024,Bratislava En Garde! 2024,2024-04-20,Slovakia,Bratislava,/events/details/2032/
2036,Brunner Stich,2024,Brunner Stich 2024,2024-04-20,Czechia,Brno,/events/details/2036/
2035,Ork,2024,Cork,2024-04-20,Ireland,Cork,/events/details/2035/
2043,Icebreaker Open,2024,Icebreaker Open 2024,2024-04-19,United States of America,Maryland,/events/details/2043/
2180,Trofeo Pontevedra,2024,Trofeo Pontevedra 2024,2024-04-14,Spain,Pontevedra,/events/details/2180/
2068,Openhagen Open,2024,Copenhagen Open 2024,2024-04-14,Denmark,Copenhagen,/events/details/2068/
2026,The Auckland Autumn Affair,2024,The Auckland Autumn Affair 2024,2024-04-13,New Zealand,Auckland,/events/details/2026/
2025,Gold Coast Classic: Longsword,2024,Gold Coast Classic: Longsword 2024,2024-04-13,Australia,Queensland,/events/details/2025/
2049,Trofeo Turoqua,2024,Trofeo Turoqua 2024,2024-04-13,Spain,Pontevedra,/events/details/2049/
2033,Berlin Spring Saber,2024,Berlin Spring Saber 2024,2024-04-13,Germany,Berlin,/events/details/2033/
2083,Prague Cup,2024,Prague Cup 2024,2024-04-13,Czechia,Prague,/events/details/2083/
2053,Battles In The North,2024,Battles In The North 2024,2024-04-06,Greece,Katerini,/events/details/2053/
2023,A Fosse Aux Lions,2024,La Fosse Aux Lions 2024,2024-04-06,France,Lyon,/events/details/2023/
2063,Sidesword Comp,2024,Sidesword Comp 2024,2024-04-06,Australia,Victoria,/events/details/2063/
2027,Brisbane Longsword League 1: Autumn Assault,2024,Brisbane Longsword League 1: Autumn Assault 2024,2024-04-06,Australia,Queensland,/events/details/2027/
2024,Krkavci Jarni Fechtik,2024,Krkavci Jarni Fechtik 2024,2024-04-06,Czechia,Prague,/events/details/2024/
2081,Spring Tournament,2024,Spring Tournament 2024,2024-03-29,Canada,British Columbia,/events/details/2081/
2100,A Voute De Fer,2024,La Voute De Fer 2024,2024-03-24,France,Paris,/events/details/2100/
2093,Bhl March,2024,Bhl March 2024,2024-03-24,United States of America,Massachusetts,/events/details/2093/
2031,Ides Of March,2024,Ides Of March 2024,2024-03-23,Australia,Victoria,/events/details/2031/
2020,Let Skoly Digladior,2024,25 Let Skoly Digladior,2024-03-23,Czechia,Praha,/events/details/2020/
2029,Blueshards Cup,2024,Blueshards Cup 2024,2024-03-23,Italy,Ravenna,/events/details/2029/
2019,Keppinautur,2024,Keppinautur 2024,2024-03-22,Iceland,Hella,/events/details/2019/
2009,Arch Into Swordstrong,2024,March Into Swordstrong 2024,2024-03-10,United States of America,Missouri,/events/details/2009/
2013,S.t.a.b.,2024,S.t.a.b. 2024,2024-03-09,United States of America,Texas,/events/details/2013/
2010,Shemasters,2024,Shemasters2024,2024-03-09,Germany,Berlin,/events/details/2010/
2005,Zilinsky Kumst Vii,2024,Zilinsky Kumst Vii,2024-03-09,Slovakia,Zilina,/events/details/2005/
2021,Opa Ignis,2024,Copa Ignis 2024,2024-03-09,Brazil,Parana,/events/details/2021/
2080,Ontpellier Hema Tournament,2024,Montpellier Hema Tournament 2024,2024-03-09,France,Montpellier,/events/details/2080/
2012,Spada Di Bolognese Sidesword Comp March,2024,Spada Di Bolognese Sidesword Comp March 2024,2024-03-07,Australia,Queensland,/events/details/2012/
2015,Ovestruck For Longsword,2024,Lovestruck For Longsword 2024,2024-03-03,Canada,British Columbia,/events/details/2015/
2018,Lash For The Cash,2024,Clash For The Cash 2024,2024-03-02,United States of America,New Jersey,/events/details/2018/
2002,The Goose Strikes Back,2024,The Goose Strikes Back 2024,2024-03-02,Canada,Alberta,/events/details/2002/
2008,Bend The Knee,2024,Bend The Knee 2024,2024-03-02,United States of America,Kansas,/events/details/2008/
1999,Esser Mayhem,2024,Messer Mayhem 2024,2024-02-24,United States of America,Texas,/events/details/1999/
2062,Glasgow Hema Open,2024,Glasgow Hema Open 2024,2024-02-24,United Kingdom,Scotland,/events/details/2062/
2233,The Arbor Duels: Small Sword Winter,2024,The Arbor Duels: Small Sword Winter 2024,2024-02-24,United States of America,Michigan,/events/details/2233/
2017,Symphony Of Steel,2024,Symphony Of Steel 2024,2024-02-24,Germany,Ulm,/events/details/2017/
1995,Socal Swordfight,2024,Socal Swordfight 2024,2024-02-23,United States of America,California,/events/details/1995/
1998,Feder League : Fechtberg,2024,Feder League : Fechtberg 2024,2024-02-17,Poland,Bielsko Biala,/events/details/1998/
2189,Utinaensis Vi,2024,Mutinaensis Vi 2024,2024-02-17,Italy,Modena,/events/details/2189/
1997,Rotyci Spar,2024,Rotyci Spar 2024,2024-02-10,Czechia,Prague,/events/details/1997/
2001,Bhl February,2024,Bhl February 2024,2024-02-04,United States of America,Massachusetts,/events/details/2001/
1993,Feakle,2024,Feakle 2024,2024-02-03,Ireland,Feakle,/events/details/1993/
2069,Esbjerg Open,2024,Esbjerg Open 2024,2024-01-28,Denmark,Esbjerg,/events/details/2069/
1988,Bhl January,2024,Bhl January 2024,2024-01-28,United States of America,Massachusetts,/events/details/1988/
1989,Weird Open,2024,Weird Open 2024,2024-01-27,United States of America,Texas,/events/details/1989/
2058,Qualificazioni Asc Sud,2024,Qualificazioni Asc Sud 2024,2024-01-27,Italy,Campli,/events/details/2058/
1991,Apofiore,2024,Capofiore 2024,2024-01-27,Australia,Victoria,/events/details/1991/
2014,Spring Comet Crush,2024,Spring Comet Crush 2024,2024-01-25,United States of America,Texas,/events/details/2014/
2030,Hema Ianua,2024,Hema Ianua 7 2024,2024-01-21,Italy,Genova,/events/details/2030/
2006,A Curee De Melusine Iv,2024,La Curee De Melusine Iv 2024,2024-01-20,France,Poitiers,/events/details/2006/
1986,Unicorn Cup,2024,Unicorn Cup 2024,2024-01-20,United States of America,Pennsylvania,/events/details/1986/
1990,Torneo Ciudad De Coruna De Esgrima Historica,2024,V Torneo Ciudad De Coruna De Esgrima Historica 2024,2024-01-20,Spain,A Coruna,/events/details/1990/
1981,Gold Coast Classic: Sidesword,2024,Gold Coast Classic: Sidesword 2024,2024-01-20,Australia,Queensland,/events/details/1981/
2061,Idwinter Armizare Open,2024,Midwinter Armizare Open 2024,2024-01-20,United States of America,Illinois,/events/details/2061/
1983,Helsinki Longsword Open,2024,Helsinki Longsword Open 2024,2024-01-19,Finland,Helsinki,/events/details/1983/
1980,Zilinsky Pun(K)C,2024,Zilinsky Pun(K)C 2024,2024-01-13,Slovakia,Zilina,/events/details/1980/
2003,King's Cup,2024,King's Cup 2024,2024-01-12,United States of America,Maryland,/events/details/2003/
2170,Hlausturnier Saber,2023,Chlausturnier Saber 2023,2023-12-20,Switzerland,Winterthur,/events/details/2170/
1976,Hema Riga Singlestick Open,2023,Hema Riga Singlestick Open 2023,2023-12-16,Latvia,Riga,/events/details/1976/
2034,King Of The Green Mountain,2023,King Of The Green Mountain 2023,2023-12-09,United States of America,Vermont,/events/details/2034/
1974,Baja Regional,2023,Baja Regional 2023,2023-12-09,Mexico,Tijuana,/events/details/1974/
1971,Feder League : Basilisk Cup,2023,Feder League : Basilisk Cup 2023,2023-12-09,Poland,Warsaw,/events/details/1971/
1982,Torneio Nacional De Esgrima Historica,2023,Torneio Nacional De Esgrima Historica 2023,2023-12-03,Brazil,Rio De Janeiro,/events/details/1982/
1967,Bhl December,2023,Bhl December 2023,2023-12-03,United States of America,Massachusetts,/events/details/1967/
1968,Rabant Cup,2023,Drabant Cup 2023,2023-12-02,Sweden,Lund,/events/details/1968/
1965,Amcf/Hemaa Collaborative Tournament,2023,Amcf/Hemaa Collaborative Tournament 2023,2023-12-02,United States of America,Missouri,/events/details/1965/
1973,Winter Ring,2023,Winter Ring 2023,2023-12-02,United States of America,Florida,/events/details/1973/
1969,Swordplay Serbia,2023,Swordplay Serbia 2023,2023-12-02,Serbia,Belgrade,/events/details/1969/
2215,Harity Singlestick Tournament,2023,Charity Singlestick Tournament 2023,2023-12-02,Netherlands,Oegstgeest,/events/details/2215/
1972,Sonata Di Spada,2023,Sonata Di Spada 2023,2023-12-02,Germany,Ulm,/events/details/1972/
1977,Winter Tournament,2023,Winter Tournament 2023,2023-12-01,Canada,British Columbia,/events/details/1977/
